order_id,customer_id,order_date,product_name,product_category,quantity,price,payment_method,channel,country
4047,2019,2023-05-01,Xiaomi Redmi Note 12,Phone,1,349.0,Card,Online,Spain
4048,1611,2023-05-01,Apple Mouse,Accessory,1,89.0,Card,Online,China
4049,57,2023-05-01,Apple AirPods Pro,Accessory,1,249.0,Online,Online,USA
4050,3114,2023-05-01,iPhone 14,Phone,1,999.0,Cash,Online,China
4051,2892,2023-05-02,Logitech MX Master Mouse,Accessory,1,99.0,Online,Online,USA
4052,443,2023-05-02,Screen Protector,Accessory,1,35.0,Card,Offline,UK
4053,3506,2023-05-02,Dell XPS 15,Laptop,1,1499.0,Card,Offline,China
4054,1396,2023-05-02,Samsung Galaxy S23,Phone,1,949.0,Online,Offline,Russia
4055,3059,2023-05-02,Mechanical Keyboard,Accessory,1,149.0,Card,Online,USA
4056,3981,2023-05-02,Samsung Travel Adapter,Accessory,1,29.0,Cash,Offline,USA
4057,3263,2023-05-02,USB-C Charger,Accessory,3,29.0,Online,Offline,UK
4058,4046,2023-05-02,Lenovo ThinkPad X1,Laptop,2,1399.0,Card,Offline,USA
4059,4397,2023-05-02,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Online,Offline,Japan
4060,908,2023-05-02,Apple Pencil,Accessory,1,119.0,Card,Offline,China
4061,4397,2023-05-02,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Offline,Japan
4062,443,2023-05-02,Xiaomi Redmi Note 12,Phone,1,349.0,Card,Offline,UK
4063,908,2023-05-02,iPad Pro 12.9,Tablet,1,1099.0,Card,Offline,China
4064,2669,2023-05-02,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Online,Russia
4065,4610,2023-05-02,Lenovo ThinkPad X1,Laptop,1,1399.0,Card,Offline,USA
4066,1293,2023-05-02,MacBook Air 13,Laptop,1,1099.0,Online,Online,UAE
4067,1293,2023-05-02,Apple Mouse,Accessory,1,89.0,Online,Online,UAE
4068,4346,2023-05-02,HP Spectre x360,Laptop,1,1299.0,Cash,Online,Russia
4069,963,2023-05-02,HP Spectre x360,Laptop,2,1299.0,Card,Offline,China
4070,4219,2023-05-02,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Online,Spain
4071,4397,2023-05-02,iPhone 15,Phone,1,1199.0,Online,Offline,Japan
4072,908,2023-05-02,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,China
4073,3250,2023-05-02,Apple Pencil,Accessory,2,119.0,Online,Offline,USA
4074,4147,2023-05-02,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Online,Germany
4075,3511,2023-05-02,MacBook Air 13,Laptop,1,1099.0,Online,Online,Japan
4076,478,2023-05-02,Lenovo ThinkPad X1,Laptop,2,1399.0,Cash,Online,China
4077,2200,2023-05-02,Asus ZenBook,Laptop,2,999.0,Cash,Online,Japan
4078,1396,2023-05-02,Samsung Travel Adapter,Accessory,1,29.0,Online,Offline,Russia
4079,1672,2023-05-02,Samsung Travel Adapter,Accessory,1,29.0,Online,Online,USA
4080,2564,2023-05-02,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Online,Russia
4081,3094,2023-05-02,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Offline,China
4082,193,2023-05-02,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Online,Online,China
4083,193,2023-05-02,iPhone 14,Phone,1,999.0,Online,Online,China
4084,3181,2023-05-02,HDMI Cable,Accessory,1,14.0,Online,Offline,China
4085,1562,2023-05-02,Dell XPS 13,Laptop,1,1199.0,Cash,Offline,China
4086,3032,2023-05-02,Xiaomi Mi 11,Phone,2,499.0,Cash,Online,UK
4087,694,2023-05-03,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,Russia
4088,4042,2023-05-03,Google Pixel 7,Phone,1,699.0,Card,Online,Spain
4089,3518,2023-05-03,Dell XPS 13,Laptop,1,1199.0,Card,Online,China
4090,1566,2023-05-03,Mechanical Keyboard,Accessory,2,149.0,Online,Offline,USA
4091,779,2023-05-03,Apple AirPods Pro,Accessory,1,249.0,Online,Offline,China
4092,603,2023-05-03,Xiaomi Mi 11,Phone,1,499.0,Cash,Offline,Russia
4093,1050,2023-05-03,Apple 35W Dual USB-C Adapter,Accessory,2,59.0,Card,Offline,USA
4094,2952,2023-05-03,Lenovo ThinkPad X1,Laptop,1,1399.0,Online,Offline,Germany
4095,1540,2023-05-03,Apple Pencil,Accessory,2,119.0,Online,Offline,Germany
4096,779,2023-05-03,Screen Protector,Accessory,1,35.0,Online,Offline,China
4097,779,2023-05-03,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Offline,China
4098,779,2023-05-03,iPhone 13,Phone,1,799.0,Online,Offline,China
4099,1363,2023-05-03,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Online,France
4100,4596,2023-05-03,iPad Pro 12.9,Tablet,1,1099.0,Card,Offline,Russia
4101,500,2023-05-03,Logitech MX Master Mouse,Accessory,1,99.0,Cash,Offline,China
4102,1110,2023-05-03,Asus ZenBook,Laptop,1,999.0,Online,Offline,USA
4103,4186,2023-05-03,Xiaomi Mi 11,Phone,1,499.0,Online,Online,France
4104,1363,2023-05-03,iPhone 13,Phone,1,799.0,Online,Online,France
4105,3499,2023-05-03,Apple Pencil,Accessory,1,119.0,Card,Online,China
4106,4596,2023-05-03,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,Russia
4107,1810,2023-05-03,Logitech MX Master Mouse,Accessory,3,99.0,Card,Offline,South Korea
4108,4114,2023-05-03,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,China
4109,1445,2023-05-03,Apple 35W Dual USB-C Adapter,Accessory,2,59.0,Card,Online,China
4110,1356,2023-05-04,Apple Pencil,Accessory,1,119.0,Online,Online,China
4111,4157,2023-05-04,Samsung Travel Adapter,Accessory,1,29.0,Online,Online,France
4112,2452,2023-05-04,Screen Protector,Accessory,1,35.0,Online,Offline,USA
4113,1039,2023-05-04,Asus ZenBook,Laptop,1,999.0,Card,Offline,USA
4114,4157,2023-05-04,Sony WH-1000XM4,Accessory,1,349.0,Online,Online,France
4115,4157,2023-05-04,Samsung Galaxy S21,Phone,1,749.0,Online,Online,France
4116,3822,2023-05-04,Apple AirPods Pro,Accessory,1,249.0,Cash,Offline,China
4117,993,2023-05-04,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,China
4118,993,2023-05-04,Apple Pencil,Accessory,1,119.0,Card,Offline,China
4119,993,2023-05-04,iPad 9th Gen,Tablet,1,499.0,Card,Offline,China
4120,946,2023-05-04,Apple Mouse,Accessory,3,89.0,Cash,Online,USA
4121,1602,2023-05-04,Asus ZenBook,Laptop,1,999.0,Cash,Offline,China
4122,1,2023-05-04,Logitech MX Master Mouse,Accessory,1,99.0,Online,Online,China
4123,4241,2023-05-04,Screen Protector,Accessory,1,35.0,Card,Offline,USA
4124,4241,2023-05-04,Apple Mouse,Accessory,1,89.0,Card,Offline,USA
4125,454,2023-05-04,HDMI Cable,Accessory,3,14.0,Card,Online,USA
4126,4241,2023-05-04,MacBook Pro 16,Laptop,1,1999.0,Card,Offline,USA
4127,1797,2023-05-04,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Online,Online,USA
4128,8,2023-05-04,Apple AirPods Pro,Accessory,1,249.0,Card,Online,UK
4129,3512,2023-05-04,USB-C Charger,Accessory,1,29.0,Card,Offline,UK
4130,2452,2023-05-04,Samsung Galaxy S21,Phone,1,749.0,Online,Offline,USA
4131,1625,2023-05-04,Screen Protector,Accessory,1,35.0,Card,Online,Germany
4132,8,2023-05-04,iPad 9th Gen,Tablet,1,499.0,Card,Online,UK
4133,4743,2023-05-04,Google Pixel 7,Phone,2,699.0,Card,Offline,USA
4134,4343,2023-05-04,Apple AirPods Pro,Accessory,1,249.0,Online,Online,France
4135,4343,2023-05-04,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Online,France
4136,4575,2023-05-04,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,China
4137,4575,2023-05-04,Screen Protector,Accessory,1,35.0,Cash,Online,China
4138,1647,2023-05-04,iPhone 15,Phone,1,1199.0,Cash,Online,China
4139,4575,2023-05-04,iPhone 15,Phone,1,1199.0,Cash,Online,China
4140,2543,2023-05-04,MacBook Air 13,Laptop,1,1099.0,Card,Offline,Russia
4141,1647,2023-05-04,Screen Protector,Accessory,1,35.0,Cash,Online,China
4142,1625,2023-05-04,Google Pixel 7,Phone,1,699.0,Card,Online,Germany
4143,1647,2023-05-04,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,China
4144,4343,2023-05-04,iPad 9th Gen,Tablet,2,499.0,Online,Online,France
4145,4343,2023-05-04,Apple Pencil,Accessory,1,119.0,Online,Online,France
4146,8,2023-05-04,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Online,UK
4147,4261,2023-05-04,Mechanical Keyboard,Accessory,1,149.0,Card,Offline,China
4148,4575,2023-05-04,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Cash,Online,China
4149,3493,2023-05-04,Lenovo ThinkPad X1,Laptop,1,1399.0,Cash,Offline,USA
4150,3923,2023-05-04,Apple Pencil,Accessory,1,119.0,Online,Online,South Korea
4151,3482,2023-05-04,Dell XPS 13,Laptop,2,1199.0,Card,Online,USA
4152,1854,2023-05-05,Apple Mouse,Accessory,3,89.0,Cash,Online,China
4153,1439,2023-05-05,Dell XPS 15,Laptop,1,1499.0,Card,Online,USA
4154,2929,2023-05-05,Apple AirPods Pro,Accessory,1,249.0,Cash,Offline,France
4155,3837,2023-05-05,Xiaomi Mi 11,Phone,1,499.0,Card,Online,China
4156,1075,2023-05-05,Mechanical Keyboard,Accessory,1,149.0,Cash,Online,USA
4157,2145,2023-05-05,Samsung Travel Adapter,Accessory,3,29.0,Online,Offline,Russia
4158,4154,2023-05-05,Mechanical Keyboard,Accessory,3,149.0,Card,Offline,China
4159,1874,2023-05-05,Samsung Travel Adapter,Accessory,1,29.0,Cash,Online,UK
4160,840,2023-05-05,Sony WH-1000XM4,Accessory,1,349.0,Cash,Offline,Russia
4161,375,2023-05-05,Google Pixel 7,Phone,1,699.0,Card,Offline,China
4162,2423,2023-05-05,Asus ZenBook,Laptop,1,999.0,Card,Online,USA
4163,354,2023-05-05,Apple AirPods Pro,Accessory,2,249.0,Card,Online,South Korea
4164,2929,2023-05-05,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Cash,Offline,France
4165,3376,2023-05-05,MacBook Air 13,Laptop,1,1099.0,Cash,Online,UK
4166,4009,2023-05-05,iPhone 13,Phone,1,799.0,Card,Online,Russia
4167,3837,2023-05-05,Screen Protector,Accessory,1,35.0,Card,Online,China
4168,387,2023-05-05,Apple AirPods Pro,Accessory,2,249.0,Card,Offline,China
4169,4231,2023-05-05,Apple 20W USB-C Power Adapter,Accessory,2,19.0,Card,Online,Spain
4170,3858,2023-05-05,Xiaomi Redmi Note 12,Phone,1,349.0,Cash,Offline,China
4171,1162,2023-05-05,Apple Mouse,Accessory,1,89.0,Cash,Online,Germany
4172,2390,2023-05-05,MacBook Pro 16,Laptop,1,1999.0,Online,Offline,USA
4173,1162,2023-05-05,MacBook Air 13,Laptop,1,1099.0,Cash,Online,Germany
4174,352,2023-05-05,Apple AirPods Pro,Accessory,3,249.0,Card,Online,Germany
4175,3802,2023-05-05,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,USA
4176,4071,2023-05-05,iPad 9th Gen,Tablet,1,499.0,Cash,Offline,Russia
4177,4071,2023-05-05,Screen Protector,Accessory,1,35.0,Cash,Offline,Russia
4178,4071,2023-05-05,Apple AirPods Pro,Accessory,1,249.0,Cash,Offline,Russia
4179,1727,2023-05-05,Dell XPS 15,Laptop,1,1499.0,Card,Offline,Russia
4180,938,2023-05-05,Dell XPS 15,Laptop,1,1499.0,Cash,Online,USA
4181,4009,2023-05-05,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Online,Russia
4182,3283,2023-05-05,Lenovo ThinkPad X1,Laptop,1,1399.0,Online,Online,Russia
4183,3305,2023-05-05,iPhone 14,Phone,1,999.0,Online,Offline,Russia
4184,3376,2023-05-05,Apple Mouse,Accessory,1,89.0,Cash,Online,UK
4185,2562,2023-05-05,MacBook Air 13,Laptop,1,1099.0,Cash,Offline,USA
4186,556,2023-05-05,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,France
4187,3775,2023-05-05,Samsung Galaxy S21,Phone,1,749.0,Card,Offline,Russia
4188,3775,2023-05-05,Screen Protector,Accessory,1,35.0,Card,Offline,Russia
4189,2929,2023-05-05,iPhone 15,Phone,1,1199.0,Cash,Offline,France
4190,4009,2023-05-05,Screen Protector,Accessory,1,35.0,Card,Online,Russia
4191,331,2023-05-05,USB-C Charger,Accessory,1,29.0,Card,Offline,Japan
4192,1436,2023-05-05,Samsung Travel Adapter,Accessory,1,29.0,Cash,Online,USA
4193,1436,2023-05-05,Screen Protector,Accessory,1,35.0,Cash,Online,USA
4194,950,2023-05-05,Sony WH-1000XM4,Accessory,3,349.0,Card,Online,Japan
4195,3723,2023-05-05,Samsung Galaxy S23,Phone,1,949.0,Card,Offline,USA
4196,3305,2023-05-05,Apple AirPods Pro,Accessory,1,249.0,Online,Offline,Russia
4197,3305,2023-05-05,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Offline,Russia
4198,1436,2023-05-05,Samsung Galaxy S21,Phone,1,749.0,Cash,Online,USA
4199,941,2023-05-06,Dell XPS 15,Laptop,2,1499.0,Card,Online,USA
4200,4046,2023-05-06,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Offline,South Korea
4201,4046,2023-05-06,iPhone 15,Phone,1,1199.0,Card,Offline,South Korea
4202,4046,2023-05-06,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,South Korea
4203,236,2023-05-06,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,Germany
4204,236,2023-05-06,iPad 9th Gen,Tablet,1,499.0,Card,Offline,Germany
4205,3841,2023-05-06,Asus ZenBook,Laptop,2,999.0,Cash,Online,Russia
4206,798,2023-05-06,Screen Protector,Accessory,1,35.0,Online,Online,Russia
4207,5,2023-05-06,Samsung Galaxy Tab S8,Tablet,1,799.0,Online,Online,UK
4208,2993,2023-05-06,Google Pixel 7,Phone,1,699.0,Cash,Online,China
4209,3621,2023-05-06,Apple AirPods Pro,Accessory,1,249.0,Online,Offline,China
4210,1268,2023-05-06,Lenovo ThinkPad X1,Laptop,1,1399.0,Card,Online,UK
4211,4338,2023-05-06,Samsung Travel Adapter,Accessory,1,29.0,Cash,Online,France
4212,2432,2023-05-06,MacBook Air 13,Laptop,1,1099.0,Cash,Offline,Russia
4213,2432,2023-05-06,Apple Mouse,Accessory,1,89.0,Cash,Offline,Russia
4214,552,2023-05-06,Dell XPS 13,Laptop,1,1199.0,Online,Online,USA
4215,4403,2023-05-06,Apple Mouse,Accessory,1,89.0,Card,Offline,Germany
4216,2225,2023-05-06,Samsung Galaxy S23,Phone,1,949.0,Card,Offline,China
4217,3616,2023-05-06,iPhone 13,Phone,1,799.0,Cash,Offline,Russia
4218,3616,2023-05-06,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Offline,Russia
4219,3616,2023-05-06,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Cash,Offline,Russia
4220,3616,2023-05-06,Screen Protector,Accessory,1,35.0,Cash,Offline,Russia
4221,3616,2023-05-06,Apple AirPods Pro,Accessory,1,249.0,Cash,Offline,Russia
4222,2225,2023-05-06,Screen Protector,Accessory,1,35.0,Card,Offline,China
4223,3621,2023-05-06,iPhone 14,Phone,1,999.0,Online,Offline,China
4224,2225,2023-05-06,Sony WH-1000XM4,Accessory,1,349.0,Card,Offline,China
4225,3502,2023-05-06,Logitech MX Master Mouse,Accessory,1,99.0,Cash,Online,China
4226,2318,2023-05-06,Samsung Travel Adapter,Accessory,1,29.0,Card,Offline,Russia
4227,903,2023-05-06,HDMI Cable,Accessory,1,14.0,Card,Offline,China
4228,2529,2023-05-06,Samsung Galaxy S23,Phone,1,949.0,Cash,Offline,China
4229,2529,2023-05-06,Samsung Travel Adapter,Accessory,1,29.0,Cash,Offline,China
4230,2529,2023-05-06,Screen Protector,Accessory,1,35.0,Cash,Offline,China
4231,872,2023-05-06,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Offline,Russia
4232,3921,2023-05-06,Samsung Galaxy Tab S8,Tablet,1,799.0,Cash,Offline,USA
4233,798,2023-05-06,Samsung Galaxy S21,Phone,1,749.0,Online,Online,Russia
4234,639,2023-05-06,Samsung Galaxy S21,Phone,1,749.0,Card,Offline,USA
4235,639,2023-05-06,Sony WH-1000XM4,Accessory,1,349.0,Card,Offline,USA
4236,956,2023-05-06,Dell XPS 13,Laptop,1,1199.0,Cash,Online,France
4237,639,2023-05-06,Screen Protector,Accessory,1,35.0,Card,Offline,USA
4238,1182,2023-05-06,Screen Protector,Accessory,1,35.0,Card,Online,Japan
4239,4598,2023-05-06,Samsung Travel Adapter,Accessory,1,29.0,Card,Online,China
4240,3250,2023-05-06,Apple 35W Dual USB-C Adapter,Accessory,2,59.0,Cash,Offline,UK
4241,2326,2023-05-06,HP Spectre x360,Laptop,1,1299.0,Card,Offline,USA
4242,4765,2023-05-06,Apple AirPods Pro,Accessory,1,249.0,Card,Offline,China
4243,4598,2023-05-06,Samsung Galaxy S21,Phone,1,749.0,Card,Online,China
4244,471,2023-05-07,Screen Protector,Accessory,1,35.0,Card,Offline,Japan
4245,4336,2023-05-07,Dell XPS 13,Laptop,1,1199.0,Cash,Online,France
4246,307,2023-05-07,Samsung Galaxy S23,Phone,1,949.0,Online,Offline,Russia
4247,307,2023-05-07,Samsung Travel Adapter,Accessory,1,29.0,Online,Offline,Russia
4248,4641,2023-05-07,USB-C Charger,Accessory,1,29.0,Card,Offline,Japan
4249,4182,2023-05-07,Xiaomi Redmi Note 12,Phone,1,349.0,Cash,Online,China
4250,2649,2023-05-07,Apple Pencil,Accessory,1,119.0,Cash,Offline,USA
4251,4182,2023-05-07,Screen Protector,Accessory,1,35.0,Cash,Online,China
4252,3310,2023-05-07,Xiaomi Redmi Note 12,Phone,1,349.0,Cash,Online,Russia
4253,4016,2023-05-07,Apple Mouse,Accessory,2,89.0,Online,Offline,China
4254,445,2023-05-07,Dell XPS 15,Laptop,1,1499.0,Card,Offline,USA
4255,971,2023-05-07,iPad Pro 12.9,Tablet,1,1099.0,Online,Online,Russia
4256,971,2023-05-07,Apple Pencil,Accessory,1,119.0,Online,Online,Russia
4257,971,2023-05-07,Apple AirPods Pro,Accessory,1,249.0,Online,Online,Russia
4258,1143,2023-05-07,Samsung Travel Adapter,Accessory,1,29.0,Cash,Offline,Russia
4259,307,2023-05-07,Screen Protector,Accessory,1,35.0,Online,Offline,Russia
4260,471,2023-05-07,Samsung Travel Adapter,Accessory,1,29.0,Card,Offline,Japan
4261,2864,2023-05-07,Samsung Galaxy S23,Phone,1,949.0,Online,Offline,Russia
4262,25,2023-05-07,Apple Mouse,Accessory,1,89.0,Card,Online,France
4263,910,2023-05-07,HP Spectre x360,Laptop,1,1299.0,Card,Offline,Spain
4264,3375,2023-05-07,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Online,Online,France
4265,3375,2023-05-07,iPhone 14,Phone,1,999.0,Online,Online,France
4266,471,2023-05-07,Samsung Galaxy S23,Phone,1,949.0,Card,Offline,Japan
4267,934,2023-05-07,MacBook Air 13,Laptop,1,1099.0,Online,Offline,China
4268,4352,2023-05-07,Samsung Travel Adapter,Accessory,3,29.0,Cash,Online,France
4269,3878,2023-05-07,iPhone 14,Phone,1,999.0,Online,Offline,Russia
4270,2703,2023-05-07,MacBook Pro 16,Laptop,1,1999.0,Cash,Offline,USA
4271,242,2023-05-07,Apple Pencil,Accessory,2,119.0,Cash,Offline,USA
4272,2703,2023-05-07,Apple Mouse,Accessory,1,89.0,Cash,Offline,USA
4273,3362,2023-05-07,Google Pixel 7,Phone,1,699.0,Card,Offline,USA
4274,2864,2023-05-07,Screen Protector,Accessory,1,35.0,Online,Offline,Russia
4275,1199,2023-05-07,Screen Protector,Accessory,2,35.0,Cash,Offline,USA
4276,3413,2023-05-08,Sony WH-1000XM4,Accessory,2,349.0,Cash,Offline,USA
4277,1548,2023-05-08,Sony WH-1000XM4,Accessory,1,349.0,Online,Offline,UK
4278,3593,2023-05-08,Apple Mouse,Accessory,3,89.0,Card,Offline,Germany
4279,201,2023-05-08,iPad Pro 12.9,Tablet,1,1099.0,Cash,Online,Germany
4280,201,2023-05-08,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,Germany
4281,3355,2023-05-08,Screen Protector,Accessory,1,35.0,Cash,Offline,Russia
4282,713,2023-05-08,USB-C Charger,Accessory,1,29.0,Cash,Online,USA
4283,2382,2023-05-08,HDMI Cable,Accessory,1,14.0,Online,Online,USA
4284,1190,2023-05-08,Apple Mouse,Accessory,1,89.0,Cash,Offline,China
4285,4695,2023-05-08,Asus ZenBook,Laptop,1,999.0,Cash,Offline,USA
4286,1064,2023-05-08,HDMI Cable,Accessory,1,14.0,Cash,Online,USA
4287,201,2023-05-08,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,Germany
4288,201,2023-05-08,Screen Protector,Accessory,1,35.0,Cash,Online,Germany
4289,4549,2023-05-08,Dell XPS 13,Laptop,1,1199.0,Cash,Online,USA
4290,3362,2023-05-08,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Cash,Offline,South Korea
4291,3362,2023-05-08,iPhone 13,Phone,1,799.0,Cash,Offline,South Korea
4292,3362,2023-05-08,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Offline,South Korea
4293,3424,2023-05-08,Mechanical Keyboard,Accessory,1,149.0,Online,Online,Germany
4294,2680,2023-05-08,Samsung Travel Adapter,Accessory,1,29.0,Cash,Offline,Germany
4295,2151,2023-05-08,Screen Protector,Accessory,1,35.0,Online,Online,UK
4296,3284,2023-05-08,Dell XPS 15,Laptop,2,1499.0,Cash,Offline,UK
4297,2151,2023-05-08,USB-C Charger,Accessory,1,29.0,Online,Online,UK
4298,530,2023-05-08,Google Pixel 7,Phone,1,699.0,Card,Offline,Russia
4299,2151,2023-05-08,Xiaomi Redmi Note 12,Phone,1,349.0,Online,Online,UK
4300,3888,2023-05-08,Screen Protector,Accessory,1,35.0,Card,Online,Russia
4301,4599,2023-05-08,Logitech MX Master Mouse,Accessory,1,99.0,Cash,Online,USA
4302,2680,2023-05-08,Samsung Galaxy S21,Phone,1,749.0,Cash,Offline,Germany
4303,2426,2023-05-08,iPad Pro 12.9,Tablet,1,1099.0,Card,Online,USA
4304,2426,2023-05-08,Apple Pencil,Accessory,1,119.0,Card,Online,USA
4305,1271,2023-05-08,MacBook Air 13,Laptop,1,1099.0,Cash,Offline,USA
4306,2426,2023-05-08,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Card,Online,USA
4307,1479,2023-05-08,HDMI Cable,Accessory,1,14.0,Online,Online,USA
4308,2426,2023-05-08,Screen Protector,Accessory,1,35.0,Card,Online,USA
4309,1035,2023-05-08,Apple Pencil,Accessory,1,119.0,Online,Online,China
4310,3828,2023-05-08,iPhone 14,Phone,1,999.0,Cash,Online,Russia
4311,3828,2023-05-08,Apple AirPods Pro,Accessory,1,249.0,Cash,Online,Russia
4312,530,2023-05-08,Screen Protector,Accessory,1,35.0,Card,Offline,Russia
4313,3828,2023-05-08,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Online,Russia
4314,1192,2023-05-08,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Cash,Online,Russia
4315,2426,2023-05-08,Apple AirPods Pro,Accessory,1,249.0,Card,Online,USA
4316,3044,2023-05-09,Asus ZenBook,Laptop,1,999.0,Card,Online,USA
4317,4380,2023-05-09,Samsung Galaxy S21,Phone,2,749.0,Cash,Online,China
4318,4226,2023-05-09,Screen Protector,Accessory,1,35.0,Online,Offline,Russia
4319,4380,2023-05-09,Screen Protector,Accessory,1,35.0,Cash,Online,China
4320,347,2023-05-09,Screen Protector,Accessory,1,35.0,Card,Online,France
4321,1752,2023-05-09,Sony WH-1000XM4,Accessory,1,349.0,Card,Online,USA
4322,3271,2023-05-09,Samsung Galaxy S23,Phone,1,949.0,Card,Offline,China
4323,4380,2023-05-09,Sony WH-1000XM4,Accessory,1,349.0,Cash,Online,China
4324,3309,2023-05-09,MacBook Air 13,Laptop,2,1099.0,Card,Offline,USA
4325,4380,2023-05-09,Dell XPS 13,Laptop,1,1199.0,Cash,Offline,China
4326,1601,2023-05-09,Apple 35W Dual USB-C Adapter,Accessory,1,59.0,Card,Offline,USA
4327,3271,2023-05-09,Screen Protector,Accessory,1,35.0,Card,Offline,China
4328,3496,2023-05-09,Apple Pencil,Accessory,3,119.0,Card,Online,Russia
4329,863,2023-05-09,Samsung Galaxy S21,Phone,1,749.0,Online,Online,USA
4330,1334,2023-05-09,USB-C Charger,Accessory,1,29.0,Online,Offline,China
4331,2204,2023-05-09,Apple 20W USB-C Power Adapter,Accessory,1,19.0,Cash,Offline,France
4332,2204,2023-05-09,iPhone 13,Phone,1,799.0,Cash,Offline,France
4333,1701,2023-05-09,MacBook Pro 16,Laptop,1,1999.0,Card,Offline,USA
4334,2097,2023-05-09,Dell XPS 13,Laptop,1,1199.0,Card,Offline,South Korea
4335,977,2023-05-10,Xiaomi Mi 11,Phone,1,499.0,Cash,Online,China
4336,1868,2023-05-10,Samsung Travel Adapter,Accessory,2,29.0,Online,Offline,Russia
4337,410,2023-05-10,Screen Protector,Accessory,2,35.0,Cash,Offline,China
4338,1527,2023-05-10,Screen Protector,Accessory,2,35.0,Online,Online,Japan
4339,1811,2023-05-10,Samsung Galaxy S21,Phone,1,749.0,Card,Offline,China
4340,3568,2023-05-10,Dell XPS 13,Laptop,2,1199.0,Card,Online,Germany
4341,703,2023-05-10,Asus ZenBook,Laptop,1,999.0,Online,Offline,China
4342,1811,2023-05-10,Samsung Travel Adapter,Accessory,1,29.0,Card,Offline,China
